full-title,title,label
<p>แจงชัด บิ๊กตู่ใช้ ม.44 ตัดสิทธิ์ ทูลกระหม่อมหญิงฯ เป็นข่าวปลอม หยุดแชร์</p>,แจงชัด บิ๊กตู่ใช้ ม.44 ตัดสิทธิ์ ทูลกระหม่อมหญิงฯ เป็นข่าวปลอ,real
<p>ดิสเครดิตรัฐบาล!! 3 ข่าวปลอมทำสังคมสับสน</p>,ดิสเครดิตรัฐบาล!! 3 ข่าวปลอมทำ,real
<p>อ.เจษฯ แจง หลังภาพว่อนน้ำทะเลลด หวั่นเกิดสึนามิ</p>,อ.เจษฯ แจง หลังภาพว่อนน้ำทะเลลด หวั่น,real
<p>คนแรกของไทย ขออนุญาต “ปลูกกัญชา” โดยไม่ผิดกฎหมายได้แล้ว</p>,คนแรกของไทย ขออนุญาต “ปลูกกัญชา” โดยไม่ผิดกฎห,real
<p>ประกาศเตือน อย่าเชื่อข่าวปลอม เรื่องคลื่นความหนาว-พายุฤดูร้อนถล่ม ปลายเดือนนี้</p>,ประกาศเตือน อย่าเชื่อข่าวปลอม เรื่องคลื่นความหนาว-พายุฤดูร้อนถล่ม ปล,real
<p>เตือนเว็บปลอมอ้างแบรนด์ ‘ลอรีอัล’ หลอกกดโทรไปนอก</p>,เตือนเว็บปลอมอ้างแบรนด์ ‘ลอรีอัล’ หลอก,real
"<p>วอนหยุดแชร์ แขวงทางหลวง ยันไม่มีนโยบายแจกเงินผู้เสียชีวิตรายละ 15,000</p>",วอนหยุดแชร์ แขวงทางหลวง ยันไม่มีนโยบายแจกเงินผู้เสียชีวิตรา,real
<p>‘ขึ้นภาษี VAT’ ข่าวปลอมบนโซเชียลกับความจริงที่ต้องอ่าน!!</p>,‘ขึ้นภาษี VAT’ ข่าวปลอมบนโซเชียลกับความจริงที่,real
<p>‘ดีอี’ ยันไม่มีประกาศพื้นที่ควบคุมพิเศษ วอนตรวจสอบก่อนแชร์</p>,‘ดีอี’ ยันไม่มีประกาศพื้นที่ควบคุมพิเศษ วอนตรวจส,real
<p>“อธิบดีปศุสัตว์” แจงข่าว หมูไก่เป็นเอดส์ไม่จริง</p>,“อธิบดีปศุสัตว์” แจงข่าว หมูไก่เป็นเอ,real
"<p>ข่าวปลอมโผล่ อ้างบิ๊กตู่ ผ่าน 5 เดือน ทรัพย์สินทะลุ 2,000 ล้าน</p>",ข่าวปลอมโผล่ อ้างบิ๊กตู่ ผ่าน 5 เดือน ทรัพย์สินทะลุ ,real
<p>ข่าวปลอม ปตท. การ “แยกกันเดิน ร่วมกันตี”</p>,ข่าวปลอม ปตท. การ “แยกกันเดิน ,real
<p>‘กรุงไทย’ ปัดข่าว ‘GULF’ เบี้ยวหนี้ ยันไม่มีสินเชื่อกับแบงก์</p>,‘กรุงไทย’ ปัดข่าว ‘GULF’ เบี้ยวหนี้ ยันไม่มีสินเชื,real
<p>อย่าเชื่อ ภาพนี้ไม่ใช่ พระบรมฉายาลักษณ์ รัชกาลที่ 9</p>,อย่าเชื่อ ภาพนี้ไม่ใช่ พระบรมฉายาลักษณ์ ร,real
<p>ไม่จริง! ‘คร.’ เตือนอย่าเชื่อข่าวปลอม ‘ไข้เลือดออก’ สายพันธุ์ใหม่</p>,ไม่จริง! ‘คร.’ เตือนอย่าเชื่อข่าวปลอม ‘ไข้เลือดออก’ สาย,real
